(2,2,0.07453399999999999)
(3,2,0.10217900000000002)
(4,2,0.132685)
(5,2,0.16060999999999998)
(6,2,0.189023)
(7,2,0.222161)
(8,2,0.24887399999999998)
(9,2,0.28024699999999997)
(10,2,0.319628)
(11,2,0.34973899999999997)
(12,2,0.374602)
(13,2,0.413369)
(14,2,0.43318799999999996)
(15,2,0.460381)
(16,2,0.47890699999999997)
(17,2,0.508045)
(18,2,0.551122)
(19,2,0.576052)
(20,2,0.60478)
(21,2,0.6452579999999999)
(22,2,0.6815329999999999)
(23,2,0.698673)
(24,2,0.743004)
(25,2,0.7489830000000002)
(26,2,0.7813570000000001)
(27,2,0.8174480000000001)
(28,2,0.8519140000000001)
(29,2,0.8952090000000001)
(30,2,0.9381570000000001)
(31,2,0.948466)
(32,2,0.995263)
(33,2,0.9913479999999999)
(34,2,1.0265179999999998)
(35,2,1.060526)
(36,2,1.0788349999999998)
(37,2,1.117032)
(38,2,1.140177)
(39,2,1.1732399999999998)
(40,2,1.222688)
(41,2,1.2564350000000002)
(42,2,1.304872)
(43,2,1.3174929999999998)
(44,2,1.3424699999999998)
(45,2,1.355537)
(46,2,1.3972639999999998)
(47,2,1.407734)
(48,2,1.5084089999999999)
(49,2,1.542886)
(50,2,1.541812)
(51,2,1.553215)
(52,2,1.566058)
(53,2,1.619858)
(54,2,1.625264)
(55,2,1.6549049999999998)
(56,2,1.755759)
(57,2,1.7453239999999999)
(58,2,1.778888)
(59,2,1.797225)
(60,2,1.871143)
(61,2,1.9127429999999999)
(62,2,1.896001)
(63,2,1.925329)
(64,2,1.980349)
(65,2,2.003449)
(66,2,2.007288)
(67,2,2.069068)
(68,2,2.093686)
(69,2,2.1368050000000003)
(70,2,2.160603)
(71,2,2.222004)
(72,2,2.226427)
(73,2,2.295569)
(74,2,2.300322)
(75,2,2.316086)
(76,2,2.37671)
(77,2,2.4249549999999997)
(78,2,2.4902729999999997)
(79,2,2.4132999999999996)
(80,2,2.483283)
(81,2,2.5726679999999997)
(82,2,2.582552)
(83,2,2.569209)
