(1,2,28.78125)
(1,2,30.77734375)
(2,2,29.84765625)
(3,2,29.76953125)
(4,2,27.96484375)
(5,2,30.02734375)
(6,2,30.36328125)
(7,2,29.421875)
(8,2,29.9921875)
(9,2,28.05859375)
(10,2,28.015625)
(11,2,28.09375)
(12,2,29.2265625)
(13,2,28.46484375)
(14,2,30.3984375)
(15,2,30.515625)
(16,2,29.30078125)
(17,2,28.41796875)
(18,2,30.59765625)
(19,2,30.28515625)
(20,2,29.76953125)
(21,2,29.375)
(22,2,30.26953125)
(23,2,28.84765625)
(24,2,31.015625)
(25,2,29.58984375)
(26,2,28.73046875)
(27,2,30.56640625)
(28,2,30.25390625)
(29,2,31.1015625)
(30,2,32.171875)
(31,2,28.98828125)
(32,2,29.28515625)
(33,2,30.92578125)
(34,2,30.16015625)
(35,2,31.12890625)
(36,2,31.1875)
(37,2,30.87890625)
(38,2,31.51171875)
(39,2,29.3984375)
(40,2,29.76171875)
(41,2,29.3671875)
(42,2,30.68359375)
(43,2,31.3984375)
(44,2,31.03515625)
(45,2,32.38671875)
(46,2,33.1796875)
(47,2,31.890625)
(48,2,30.125)
(49,2,31.0859375)
(50,2,31.2734375)
(51,2,31.1015625)
(52,2,32.296875)
(53,2,33.61328125)
(54,2,30.08984375)
(55,2,32.125)
(56,2,33.42578125)
(57,2,32.05078125)
(58,2,30.37109375)
(59,2,30.30078125)
(60,2,32.7578125)
(61,2,30.5546875)
(62,2,30.765625)
(63,2,30.484375)
(64,2,31.94921875)
(65,2,31.921875)
(66,2,31.0234375)
(67,2,30.73046875)
(68,2,32.1640625)
(69,2,30.91015625)
(70,2,30.8046875)
(71,2,30.8046875)
(72,2,32.66015625)
(73,2,32.40625)
(74,2,33.4921875)
(75,2,32.2578125)
(76,2,31.3515625)
(77,2,31.94921875)
(78,2,33.3125)
(79,2,32.6640625)
(80,2,31.91015625)
(81,2,31.72265625)
(82,2,33.3359375)
(83,2,32.265625)
(84,2,32.5625)
(85,2,31.625)
(86,2,33.80078125)
(87,2,31.76171875)
(88,2,31.83984375)
(89,2,31.88671875)
(90,2,33.28125)
(91,2,32.21875)
(92,2,31.7109375)
(93,2,33.640625)
(94,2,34.12109375)
(95,2,33.484375)
(96,2,31.97265625)
(97,2,31.91796875)
(98,2,32.0234375)
(99,2,33.203125)
(100,2,32.3515625)
(101,2,32.14453125)
(102,2,33.4765625)
(103,2,33.0234375)
(104,2,34.62890625)
(105,2,32.92578125)
(106,2,34.29296875)
(107,2,32.60546875)
(108,2,35.85546875)
(109,2,32.84375)
(110,2,32.45703125)
(111,2,32.6015625)
(112,2,32.84375)
(113,2,32.47265625)
(114,2,32.83203125)
(115,2,33.3203125)
(116,2,34.1640625)
(117,2,33.45703125)
(118,2,34.3515625)
(119,2,33.53125)
(120,2,34.19921875)
(121,2,33.87109375)
(122,2,35.51953125)
(123,2,33.9765625)
(124,2,34.2265625)
(125,2,34.5625)
(126,2,34.00390625)
(127,2,34.05859375)
(128,2,34.35546875)
(129,2,35.546875)
(130,2,35.59375)
(131,2,35.49609375)
(132,2,34.7421875)
(133,2,34.35546875)
(134,2,34.91796875)
(135,2,34.5625)
(136,2,36.1875)
(137,2,34.6328125)
(138,2,35.12109375)
(139,2,34.09765625)
(140,2,34.0859375)
(141,2,35.88671875)
(142,2,34.46484375)
(143,2,34.4375)
(144,2,35.5625)
(145,2,34.21484375)
(146,2,36.30859375)
(147,2,35.66015625)
(148,2,34.81640625)
(149,2,35.26171875)
(150,2,34.89453125)
(151,2,34.57421875)
(152,2,35.3046875)
(153,2,35.765625)
(154,2,34.94921875)
(155,2,35.04296875)
(156,2,34.84375)
(157,2,35.9921875)
(158,2,36.43359375)
(159,2,35.88671875)
(160,2,35.9375)
(161,2,36.33984375)
(162,2,35.62890625)
(163,2,36.30859375)
(164,2,36.39453125)
(165,2,36.2578125)
(166,2,35.37109375)
(167,2,35.40625)
(168,2,36.26953125)
(169,2,37.171875)
(170,2,37.2109375)
(171,2,36.14453125)
(172,2,36.2890625)
(173,2,36.3828125)
(174,2,36.2109375)
(175,2,36.48046875)
(176,2,36.2265625)
(177,2,36.203125)
(178,2,36.890625)
(179,2,36.73046875)
(180,2,35.72265625)
(181,2,36.390625)
(182,2,36.00390625)
(183,2,37.703125)
(184,2,36.12109375)
(185,2,36.49609375)
(186,2,37.28125)
(187,2,37.42578125)
(188,2,36.50390625)
(189,2,36.94921875)
(190,2,36.66796875)
(191,2,37.03125)
(192,2,36.375)
(193,2,38.5546875)
(194,2,37.58984375)
(195,2,37.0234375)
(196,2,37.1484375)
(197,2,37.0234375)
(198,2,38.015625)
(199,2,37.1328125)
(200,2,36.80859375)
