(2,2,31.734375)
(3,2,30.12890625)
(4,2,30.55859375)
(5,2,28.20703125)
(6,2,29.9375)
(7,2,29.7265625)
(8,2,28.57421875)
(9,2,28.80859375)
(10,2,30.89453125)
(11,2,30.0390625)
(12,2,32.03515625)
(13,2,29.9375)
(14,2,31.55078125)
(15,2,30.6953125)
(16,2,29.81640625)
(17,2,28.94921875)
(18,2,30.546875)
(19,2,29.1875)
(20,2,32.28515625)
(21,2,29.453125)
(22,2,31.375)
(23,2,30.98046875)
(24,2,31.83984375)
(25,2,30.4453125)
(26,2,30.98828125)
(27,2,30.578125)
(28,2,31.8828125)
(29,2,30.3046875)
(30,2,32.9765625)
(31,2,31.63671875)
(32,2,32.19921875)
(33,2,31.234375)
(34,2,32.23046875)
(35,2,32.05859375)
(36,2,30.95703125)
(37,2,33.55078125)
(38,2,31.26171875)
(39,2,32.546875)
(40,2,33.1875)
(41,2,33.35546875)
(42,2,33.49609375)
(43,2,31.53515625)
(44,2,33.13671875)
(45,2,32.36328125)
(46,2,32.1875)
(47,2,34.01171875)
(48,2,33.92578125)
(49,2,32.4453125)
(50,2,34.48828125)
(51,2,33.75)
(52,2,33.08203125)
(53,2,33.484375)
(54,2,33.83203125)
(55,2,32.4296875)
(56,2,32.6640625)
(57,2,32.890625)
(58,2,33.16796875)
(59,2,34.43359375)
(60,2,33.19140625)
(61,2,32.96875)
(62,2,33.1953125)
(63,2,33.49609375)
(64,2,34.25390625)
(65,2,35.14453125)
(66,2,34.59375)
(67,2,33.671875)
(68,2,33.80859375)
(69,2,34.5078125)
(70,2,35.08203125)
(71,2,35.61328125)
(72,2,34.6328125)
(73,2,34.18359375)
(74,2,34.5703125)
(75,2,34.76953125)
(76,2,36.1328125)
(77,2,35.81640625)
(78,2,34.70703125)
(79,2,35.875)
(80,2,35.5)
(81,2,35.2421875)
(82,2,35.42578125)
(83,2,35.68359375)
