2   0   0   9.621   22.93   0
3   0   0.006   9.641   23.36   0.006
4   0.001   0.014   9.777   23.99   0.015
5   0.002   0.049   9.773   25.22   0.051
6   0.002   0.204   9.938   29.71   0.206
7   0.002   0.966   10.22   49.78   0.968
8   0.005   5.388   10.82   71.4   5.393
9   0.009   22.97   11.81   86.78   22.98
10   0.026   198.7   11.34   374.1   198.7
11   0.053   721.1   12.36   1169   721.2
