2   0   0.008   9.668   23.41   0.008
3   0   0.039   9.641   23.67   0.039
4   0   0.176   9.785   24.68   0.176
5   0.002   0.56   9.777   26.75   0.562
6   0.001   3.039   9.902   44.25   3.04
7   0.001   9.606   10.05   60.23   9.607
8   0.001   37.6   10.08   68.51   37.6
9   0.002   202.5   10.35   85.31   202.5
10   0.001   540.4   10.5   119.3   540.4
