2   0.001   0.002   9.652   22.8   0.003
3   0.002   0.003   9.93   23.31   0.005
4   0.007   0.005   10.89   24.57   0.012
5   0.028   0.025   13.96   28.47   0.053
6   0.123   0.102   31.05   48.58   0.225
7   0.579   0.32   56.64   69.98   0.899
8   2.101   1.582   59.92   74.32   3.683
9   8.539   7.729   137.2   151   16.27
10   60.3   52.34   365.1   383.7   112.6
11   456.7   329.8   1051   1090   786.5
